	RS.v 	RS.u	RS.I	CH.v	CH.u	CH.I	IB.v	IB.u	IB.I	FS.v	FS.u	FS.I	LTS.v	LTS.u	LTS.I
1820	-67.7989	-13.95	4.04981	-63.5425	-14.0258	7.26659	-72.7157	-13.8419	-5.1158	-71.5291	-13.3682	-0.00714908	-65	328.136	-0.628839
1821	-66.5222	-13.9422	3.73028	-66.1757	-13.9994	-3.08555	-70.9048	-13.856	1.85548	-71.6466	-13.3688	-0.614153	-237.843	329.815	-1.54987
1822	-67.2182	-13.9422	0.268743	-67.1474	-13.9994	-0.233345	-67.4407	-13.856	6.49666	-70.5851	-13.3688	1.65788	204.875	329.815	1.69917
1823	-67.1738	-13.9323	1.50608	-66.8879	-13.988	1.9057	-65.8597	-13.8486	4.57966	-71.7638	-13.3516	-2.09102	-65	331.815	1.73115
1824	-72.593	-13.9323	-9.39452	-70.5363	-13.988	-5.80505	-65.7457	-13.8486	2.17792	-71.4209	-13.3516	0.151432	-238.922	331.815	-0.0283935
1825	-69.1547	-13.944	5.11972	-67.8772	-13.9904	4.99691	-67.7171	-13.8346	-1.96282	-71.9553	-13.3518	-1.35371	210.039	333.725	1.00043
1826	-72.4957	-13.944	-6.14746	-69.2762	-13.9904	-1.69498	-71.6323	-13.8346	-6.5038	-71.2612	-13.3518	0.710194	-65	335.725	0.289362
1827	-73.337	-13.9551	-3.3732	-70.1711	-13.9877	-1.36699	-69.5915	-13.8444	3.16109	-72.0809	-13.349	-1.81153	-239.058	337.442	3.60933
1828	-71.8605	-13.9551	0.55033	-71.3302	-13.9877	-2.40974	-69.0652	-13.8444	1.44663	-72.1432	-13.349	-0.895502	207.301	337.442	-0.498492
1829	-67.9828	-13.9634	6.54548	-70.026	-13.9933	1.75185	-66.1796	-13.8438	6.45271	-75.314	-13.363	-7.16034	-65	339.442	3.43922
1830	-66.4854	-13.9634	4.079	-72.2263	-13.9933	-4.40964	-68.057	-13.8438	-1.89032	-73.5687	-13.363	-0.19041	-242.97	339.442	-0.499034
1831	-67.2947	-13.9501	0.0326771	-74.3293	-14.0023	-5.73327	-68.8107	-13.8392	-0.336408	-73.6708	-13.4023	-2.21783	232.114	341.394	3.07739
1832	-71.4629	-13.9501	-6.95616	-74.419	-14.0023	-3.5291	-67.8341	-13.8392	2.77114	-74.9805	-13.4023	-4.7631	-65	343.394	-2.93076
1833	-67.3875	-13.9569	7.23732	-76.154	-14.02	-6.9048	-68.3999	-13.8337	0.141106	-73.15	-13.464	0.278145	-245.404	345.148	-1.41489
1834	-71.5826	-13.9569	-7.0525	-72.878	-14.02	1.32482	-67.7434	-13.8337	2.33695	-72.6259	-13.464	-0.702547	242.959	345.148	-0.0362283
1835	-69.956	-13.9641	2.24647	-69.1295	-14.0311	5.41881	-66.8383	-13.828	3.12661	-70.7048	-13.4755	2.52677	-65	347.148	3.69859
1836	-71.2691	-13.9641	-2.56403	-70.2426	-14.0311	-1.76516	-64.9509	-13.828	5.44408	-71.2315	-13.4755	-0.971509	-246.929	347.148	-0.709046
1837	-73.8491	-13.9699	-5.95009	-69.7835	-14.0314	0.739255	-71.8342	-13.8113	-11.5849	-69.5031	-13.4598	3.18173	250.401	349.143	-2.49936
1838	-77.8421	-13.9699	-10.858	-71.0721	-14.0314	-2.48069	-70.2199	-13.8113	2.18218	-71.5455	-13.4598	-3.25636	-65	351.143	-0.700013
1839	-71.4299	-14.0019	5.68936	-71.9802	-14.0351	-2.53684	-71.8744	-13.8159	-3.2542	-71.9012	-13.4515	-1.19401	-247.47	352.935	2.20301
1840	-70.9726	-14.0019	-0.027166	-72.2787	-14.0351	-1.9771	-74.3651	-13.8159	-6.06241	-72.1664	-13.4515	-1.2672	253.49	352.935	2.55188
1841	-71.8844	-14.0058	-2.44692	-70.7195	-14.0435	1.50845	-72.3757	-13.8371	0.781543	-71.8134	-13.4556	-0.232949	-65	354.935	-1.96307
1842	-71.1118	-14.0058	0.266856	-70.5913	-14.0435	-0.239485	-73.5551	-13.8371	-3.84692	-70.4273	-13.4556	2.09695	-252.047	354.935	-3.15884
1843	-68.9236	-14.0101	3.65411	-69.393	-14.045	1.9844	-68.1359	-13.8545	8.36263	-70.9675	-13.4269	-0.79983	281.956	356.973	2.07153
1844	-69.0756	-14.0101	0.285445	-72.2241	-14.045	-5.35773	-73.1751	-13.8545	-8.95342	-70.5276	-13.4269	0.835037	-65	358.973	1.12067
1845	-70.3973	-14.0062	-2.13302	-73.3611	-14.053	-3.85145	-73.8145	-13.8702	-3.44167	-70.0382	-13.4029	1.22424	-254.112	360.803	-3.25172
1846	-68.1471	-14.0062	4.24955	-72.6247	-14.053	-1.04862	-73.0895	-13.8702	-1.29081	-69.8421	-13.4029	0.966251	292.017	360.803	0.700168
1847	-65.3817	-13.9987	6.49905	-69.947	-14.0624	3.45193	-76.2104	-13.8851	-8.34749	-69.3784	-13.3684	1.61839	-65	362.803	2.54636
1848	-64.9457	-13.9987	2.79107	-71.2007	-14.0624	-2.53808	-73.4223	-13.8851	0.421998	-69.2358	-13.3684	1.27428	-255.919	362.803	-3.03395
1849	-69.283	-13.9785	-6.66238	-71.7108	-14.066	-1.86079	-71.8424	-13.9011	0.752887	-70.3262	-13.3261	-1.11418	303.63	364.885	1.71978
1850	-69.0065	-13.9785	0.984158	-73.5679	-14.066	-4.92365	-70.7429	-13.9011	1.05672	-71.2576	-13.3261	-1.38881	-65	366.885	0.0023056
1851	-69.0455	-13.9749	0.500036	-72.1248	-14.0789	0.170284	-66.1963	-13.906	8.7243	-71.1595	-13.3258	0.0521851	-257.203	368.754	-1.52078
1852	-69.6296	-13.9749	-0.606812	-71.6407	-14.0789	-0.566156	-70.5887	-13.906	-6.98729	-69.7669	-13.3258	2.70994	308.355	368.754	-0.249331
1853	-69.7245	-13.9739	0.052095	-73.7262	-14.0839	-5.34197	-69.5953	-13.9103	1.71368	-70.1803	-13.2977	-0.0148785	-65	370.754	0.135416
1854	-67.5808	-13.9739	4.47574	-71.6764	-14.0839	1.2246	-63.7824	-13.9103	11.9517	-69.7199	-13.2977	1.51357	-259.444	370.754	-2.13489
1855	-71.2892	-13.9648	-6.17345	-69.2063	-14.0889	3.7379	-61.9252	-13.8872	5.98834	-71.0628	-13.2715	-1.8185	323.452	372.879	1.31218
1856	-70.8747	-13.9648	0.0243196	-66.7228	-14.0889	5.32911	-62.5009	-13.8872	1.19823	-70.3574	-13.2715	1.45644	-65	374.879	-1.67487
1857	-69.3844	-13.969	2.46039	-72.6226	-14.0741	-10.3517	-67.4316	-13.8595	-7.49865	-69.1648	-13.2598	2.89409	-260.917	376.786	-0.954717
1858	-69.0874	-13.969	0.979269	-75.104	-14.0741	-6.88553	-69.1144	-13.8595	-1.94773	-70.2995	-13.2598	-1.05603	329.237	376.786	-1.42355
1859	-72.4067	-13.966	-6.0933	-71.2803	-14.093	3.46891	-71.8054	-13.8587	-4.74163	-71.737	-13.2483	-2.31809	-65	378.786	0.857231
1860	-71.1718	-13.966	0.828032	-70.5989	-14.093	0.436101	-76.7949	-13.8587	-11.0513	-72.7785	-13.2483	-2.49419	-263.619	378.786	-2.45143
1861	-72.2112	-13.9713	-2.80267	-70.3946	-14.0935	-0.0580312	-74.4591	-13.8887	-1.11083	-72.6829	-13.2842	-1.03293	348.553	380.956	1.42732
1862	-71.859	-13.9713	-0.789292	-71.4291	-14.0935	-2.40566	-74.5122	-13.8887	-3.46575	-73.5174	-13.2842	-2.85083	-65	382.956	2.73414
1863	-72.4096	-13.9793	-2.32615	-70.9576	-14.0974	-0.0896701	-69.0769	-13.909	7.46021	-73.3597	-13.3303	-1.57409	-264.656	384.903	-0.357344
1864	-74.1172	-13.9793	-5.07258	-72.6755	-14.0974	-4.14431	-67.3632	-13.909	4.03811	-71.4728	-13.3303	1.97608	352.687	384.903	1.15046
1865	-73.0486	-13.9962	-0.990412	-74.4037	-14.1061	-5.44539	-69.2281	-13.9003	-2.33479	-72.7037	-13.3337	-2.76264	-65	386.903	-1.13983
1866	-70.1383	-13.9962	3.62349	-74.2515	-14.1061	-3.21967	-69.0432	-13.9003	0.908741	-71.1392	-13.3337	1.88085	-265.549	386.903	1.80489
1867	-71.0533	-13.9968	-1.91005	-71.9934	-14.121	1.13626	-69.7931	-13.8984	-0.862518	-72.9168	-13.3304	-3.62435	357.792	389.114	0.680782
1868	-71.3659	-13.9968	-1.29846	-71.6822	-14.121	-0.853593	-71.6755	-13.8984	-3.54095	-73.1762	-13.3304	-1.93956	-65	391.114	-1.99168
1869	-74.1095	-14.0024	-6.3782	-69.9293	-14.1253	2.26222	-72.0332	-13.9072	-1.73131	-71.3636	-13.3655	1.98549	-268.127	393.101	0.858717
1870	-76.2635	-14.0024	-7.45151	-70.6459	-14.1253	-1.51631	-67.041	-13.9072	8.69182	-70.8858	-13.3655	0.697498	372.143	393.101	-1.41454
1871	-72.9754	-14.0274	1.24647	-68.4671	-14.1254	3.82814	-66.6415	-13.8972	2.31697	-71.6926	-13.3544	-1.54189	-65	395.101	-1.92359
1872	-75.4855	-14.0274	-7.18694	-68.0086	-14.1254	1.61731	-68.7168	-13.8972	-2.48388	-70.4805	-13.3544	1.93967	-272.157	395.101	-3.21314
1873	-72.3209	-14.0488	1.80689	-71.599	-14.1149	-6.27001	-64.785	-13.8941	8.67049	-70.1835	-13.3367	0.942059	401.496	397.36	0.415292
1874	-67.7277	-14.0488	7.52966	-67.4992	-14.1149	7.02303	-65.9198	-13.8941	-0.122493	-70.4271	-13.3367	0.0646487	-65	399.36	-1.68708
1875	-69.5021	-14.0387	-2.44069	-62.6318	-14.1026	10.8703	-64.7559	-13.8799	4.21577	-69.1652	-13.3198	2.92353	-272.629	401.387	0.101984
1876	-72.1423	-14.0387	-5.03025	-64.9494	-14.1026	-2.48868	-70.2482	-13.8799	-8.81812	-69.9455	-13.3198	-0.407395	400.546	401.387	-2.17969
1877	-69.6244	-14.0465	3.52808	-66.2666	-14.0804	-0.726909	-70.1233	-13.8833	0.218487	-72.1731	-13.2956	-3.74259	-65	403.387	2.42357
1878	-68.7461	-14.0465	1.92988	-67.434	-14.0804	-0.73278	-71.6851	-13.8833	-3.08154	-72.8855	-13.2956	-2.21319	-274.647	403.387	0.0922412
1879	-73.0232	-14.0406	-7.91127	-67.2281	-14.0685	1.60778	-74.7863	-13.8924	-7.21022	-69.9991	-13.3288	4.4129	416.232	405.689	1.13582
1880	-71.3191	-14.0406	1.18812	-66.8443	-14.0685	2.05478	-76.697	-13.8924	-7.50196	-70.9983	-13.3288	-1.32664	-65	407.689	3.48453
1881	-69.0366	-14.045	3.66347	-66.2039	-14.0545	2.70754	-77.9457	-13.9213	-8.20189	-72.0606	-13.3234	-2.0923	-276.447	409.757	0.795166
1882	-60.3249	-14.045	17.9191	-62.9071	-14.0545	8.24032	-73.9177	-13.9213	0.841786	-71.681	-13.3234	0.0296118	427.307	409.757	2.58072
1883	-63.2696	-14.0054	-3.87364	-64.6005	-14.025	-1.19799	-74.631	-13.9386	-4.31238	-72.3377	-13.3313	-1.75859	-65	411.757	-0.0957119
1884	-65.7339	-14.0054	-2.70763	-64.9221	-14.025	1.4052	-72.9612	-13.9386	-0.235412	-69.3923	-13.3313	4.93841	-279.152	411.757	-0.546829
1885	-65.6823	-13.9882	1.92937	-69.3166	-14.0042	-6.79872	-75.0007	-13.9516	-6.14502	-70.5792	-13.2956	-1.35529	446.775	414.106	2.33628
1886	-64.4857	-13.9882	4.24987	-69.1866	-14.0042	0.64718	-71.99	-13.9516	2.06912	-72.8725	-13.2956	-4.24311	-65	416.106	-1.13804
1887	-61.9279	-13.9664	7.21962	-65.6699	-14.0009	7.49083	-68.2931	-13.9606	6.08971	-72.7268	-13.3286	-1.05782	-279.983	418.215	2.14017
1888	-66.3139	-13.9664	-6.50147	-63.2122	-14.0009	6.76244	-67.3956	-13.9606	2.74194	-73.0474	-13.3286	-1.90338	448.087	418.215	-1.34953
1889	-67.4794	-13.9524	-0.629138	-63.8332	-13.9737	0.986803	-69.4581	-13.9509	-2.79428	-72.8576	-13.3615	-1.14884	-65	420.215	-3.36646
1890	-65.871	-13.9524	4.52264	-64.3003	-13.9737	1.27112	-69.0109	-13.9509	1.25688	-71.2314	-13.3615	1.84971	-282.675	420.215	0.865474
1891	-73.9233	-13.9368	-14.2615	-65.1371	-13.9514	0.472917	-66.3106	-13.948	6.00395	-71.2278	-13.3572	-0.153728	468.685	422.609	0.107588
1892	-75.4995	-13.9368	-6.05881	-66.458	-13.9514	-0.621272	-65.2843	-13.948	3.77381	-72.1595	-13.3572	-2.0176	-65	424.609	0.944204
1893	-78.0332	-13.9601	-9.51375	-68.6947	-13.9383	-2.80162	-66.5601	-13.9301	-0.559639	-70.2093	-13.3707	3.0609	-285.315	426.76	-0.0203288
1894	-72.3677	-13.9601	3.9697	-72.6079	-13.9383	-7.04963	-67.917	-13.9301	-1.05329	-71.8458	-13.3707	-2.77089	486.987	426.76	1.75541
1895	-73.2131	-13.9703	-3.29577	-70.774	-13.9499	1.89284	-66.5134	-13.9232	3.95331	-74.19	-13.3769	-5.30294	-65	428.76	-3.42714
1896	-70.6333	-13.9703	2.84849	-70.8424	-13.9499	-0.575055	-67.5001	-13.9232	-0.291002	-70.7026	-13.3769	4.38164	-285.786	428.76	3.18726
1897	-68.1854	-13.9734	4.52954	-70.2996	-13.9543	0.601894	-71.8859	-13.9147	-7.44479	-70.6003	-13.3612	0.386397	488.01	431.2	-1.66727
1898	-67.2068	-13.9734	2.94081	-71.9942	-13.9543	-3.52687	-68.5636	-13.9147	5.45605	-70.5611	-13.3612	0.342676	-65	433.2	-0.657232
1899	-67.213	-13.9628	1.37796	-70.7328	-13.9632	1.21291	-67.7331	-13.9107	2.52554	-70.9577	-13.3443	-0.503693	-287.96	435.392	3.27946
1900	-71.7154	-13.9628	-7.60602	-69.4783	-13.9632	2.0846	-68.8293	-13.9107	-0.94855	-69.8448	-13.3443	2.27026	501.275	435.392	-3.1776
1901	-68.9336	-13.9704	4.45374	-72.7651	-13.9618	-6.23466	-70.9937	-13.9078	-3.5919	-71.9607	-13.3158	-3.48411	-65	437.392	1.7353
1902	-71.613	-13.9704	-4.73477	-75.8148	-13.9618	-8.02606	-67.3529	-13.9078	6.738	-72.9993	-13.3158	-2.72326	-291.898	437.392	-0.404217
1903	-71.1413	-13.9775	-0.0988964	-70.7181	-13.9859	5.39027	-64.666	-13.8991	6.77405	-71.627	-13.3491	1.26938	533.434	439.881	-0.631631
1904	-70.295	-13.9775	0.97818	-67.9115	-13.9859	5.17577	-64.4253	-13.8991	2.64462	-72.3672	-13.3491	-1.91167	-65	441.881	-0.430737
1905	-72.5283	-13.9791	-4.62446	-68.1598	-13.9778	0.596179	-65.2117	-13.8788	0.629808	-71.2159	-13.3673	1.309	-294.221	444.116	-0.561498
1906	-73.119	-13.9791	-2.93327	-69.8942	-13.9778	-2.47796	-60.6789	-13.8788	11.1427	-70.434	-13.3673	1.40793	548.21	444.116	-2.56315
1907	-69.5493	-13.992	4.89993	-70.3799	-13.9778	-0.886052	-56.2679	-13.8439	11.0605	-71.6296	-13.3475	-2.02639	-65	446.116	0.274692
1908	-72.615	-13.992	-5.86111	-72.8579	-13.9778	-5.16752	-55.8181	-13.8439	1.75213	-71.7051	-13.3475	-0.582514	-295.776	446.116	0.564697
1909	-72.0563	-14.0026	-0.71713	-71.2706	-13.9897	1.15538	-54.795	-13.7903	2.66636	-71.1572	-13.3534	0.609061	560.893	448.653	-0.997537
1910	-64.1678	-14.0026	14.3714	-68.295	-13.9897	5.13459	-52.8276	-13.7903	4.01981	-73.0892	-13.3534	-3.96526	-65	450.653	-2.74913
1911	-70.0451	-13.9792	-9.61843	-73.9346	-13.9831	-10.3621	-52.3267	-13.7258	-0.280597	-72.9973	-13.3846	-1.40495	-297.561	452.93	1.52995
1912	-70.8729	-13.9792	-1.66189	-68.2073	-13.9831	8.49161	-51.62	-13.7258	-0.202422	-72.4663	-13.3846	-0.480287	572.767	452.93	-0.316771
1913	-73.0485	-13.9831	-4.88473	-68.4062	-13.9762	0.566128	-48.7547	-13.6578	3.51991	-71.1583	-13.4011	1.50818	-65	454.93	-1.55642
1914	-69.4709	-13.9831	4.97134	-65.5142	-13.9762	6.66248	-43.4244	-13.6578	5.69537	-72.9861	-13.4011	-3.80522	-300.17	454.93	0.588942
1915	-72.0117	-13.9813	-4.75846	-66.1923	-13.9588	0.55421	-41.601	-13.5583	-8.31604	-72.4961	-13.4256	-0.569515	593.523	457.515	-0.923487
1916	-73.3698	-13.9813	-4.06646	-70.7452	-13.9588	-7.35989	-34.3958	-13.5583	-0.368545	-72.373	-13.4256	-0.92634	-65	459.515	-1.70952
1917	-75.7764	-13.9952	-7.27065	-76.8304	-13.9626	-12.5984	-20.7036	-13.4247	-1.51764	-70.8042	-13.4362	2.06306	-302.352	461.836	0.811099
1918	-77.5475	-13.9952	-8.33791	-73.8641	-13.9626	0.00550909	14.4476	-13.4247	3.24973	-69.7389	-13.4362	2.18589	609.975	461.836	1.58093
1919	-73.3232	-14.0255	1.64636	-72.3364	-13.9788	0.17714	137.882	-13.0985	12.858	-71.7292	-13.3965	-3.26285	-65	463.836	-1.12629
1920	-66.5235	-14.0255	11.1382	-68.333	-13.9788	6.40788	-55	-9.09846	3.39704	-72.0945	-13.3965	-1.28425	-304.481	463.836	0.874567
1921	-72.6957	-14.0111	-10.7675	-68.2826	-13.9725	1.01098	-57.2186	-9.13649	0.46432	-72.0924	-13.4049	-0.824506	624.274	466.469	-4.58829
1922	-74.2201	-14.0111	-4.96795	-68.9045	-13.9725	-0.303858	-62.3015	-9.13649	-4.16803	-72.3695	-13.4049	-1.38961	-65	468.469	2.84986
1923	-74.7165	-14.0277	-4.24829	-71.5773	-13.9687	-4.70887	-66.7017	-9.20297	-1.68849	-72.7139	-13.4175	-1.74	-308.581	470.834	-2.69307
1924	-74.0668	-14.0277	-2.44801	-73.0197	-13.9687	-3.89945	-70.3	-9.20297	-0.855622	-72.9029	-13.4175	-1.71836	657.893	470.834	-2.20708
1925	-69.3309	-14.0434	6.34248	-75.1316	-13.9814	-6.36894	-75.581	-9.30011	-5.94869	-71.5956	-13.4388	1.1182	-65	472.834	1.28319
1926	-68.8986	-14.0434	1.2047	-69.2885	-13.9814	7.57244	-75.9825	-9.30011	-0.697529	-69.4978	-13.4388	3.69774	-309.98	472.834	-1.12563
1927	-69.4871	-14.0382	-0.608223	-68.9361	-13.9789	1.13015	-77.3202	-9.41804	-2.99674	-69.8092	-13.3943	0.229471	671.757	475.518	2.70988
1928	-72.1106	-14.0382	-4.98784	-67.6664	-13.9789	3.15354	-72.1315	-9.41804	8.42384	-72.5606	-13.3943	-4.78398	-65	477.518	5.13543
1929	-71.1845	-14.0458	0.369407	-70.6464	-13.97	-4.75655	-74.8475	-9.5182	-2.31065	-70.3666	-13.4116	3.19496	-312.71	479.926	-1.90136
1930	-70.3029	-14.0458	0.950595	-67.9627	-13.97	4.99276	-76.1045	-9.5182	-1.88073	-69.7409	-13.4116	1.6144	690.545	479.926	-1.50981
1931	-70.3204	-14.0461	-0.266238	-65.7982	-13.9625	5.41532	-75.472	-9.63226	0.593586	-70.482	-13.3744	-0.741059	-65	481.926	-0.57679
1932	-72.667	-14.0461	-4.93577	-69.3198	-13.9625	-5.1907	-76.9771	-9.63226	-3.1234	-70.3731	-13.3744	0.544894	-315.241	481.926	-2.55558
1933	-67.6976	-14.0559	8.00792	-71.314	-13.9605	-3.56122	-78.7682	-9.74752	-5.34796	-71.8428	-13.3527	-2.54318	715.397	484.661	4.33272
1934	-70.272	-14.0559	-4.03517	-71.6191	-13.9605	-1.42826	-79.2921	-9.74752	-5.13153	-72.0581	-13.3527	-1.0249	-65	486.661	0.514406
1935	-71.1285	-14.0559	-1.93507	-67.8658	-13.9678	6.46977	-83.0625	-9.86974	-12.3172	-70.8656	-13.3648	1.62789	-315.705	489.114	1.2521
1936	-71.5096	-14.0559	-1.54618	-69.8633	-13.9678	-2.86438	-78.8542	-9.86974	-2.11582	-70.3286	-13.3648	1.15989	715.371	489.114	3.01189
1937	-70.1272	-14.0608	1.71207	-68.0566	-13.9679	3.72684	-73.5539	-9.98776	6.28247	-71.4426	-13.3432	-1.79411	-65	491.114	-0.0914322
1938	-74.038	-14.0608	-7.95935	-67.6394	-13.9679	1.8815	-70.3635	-9.98776	7.75559	-71.7545	-13.3432	-0.915959	-319.748	491.114	-2.38195
1939	-74.1154	-14.0757	-3.29063	-62.9291	-13.9591	10.6462	-68.6171	-10.0695	7.28168	-70.5886	-13.3505	1.8128	749.732	493.9	-0.74152
1940	-69.091	-14.0757	6.82637	-67.2812	-13.9591	-6.42058	-75.0456	-10.0695	-8.17331	-70.4242	-13.3505	0.611303	-65	495.9	-2.98681
1941	-68.7857	-14.0706	1.04718	-71.9447	-13.949	-7.95038	-75.77	-10.1683	-1.56401	-69.39	-13.3322	2.45609	-320.976	498.398	-0.0528132
1942	-70.4825	-14.0706	-2.79453	-74.9469	-13.949	-7.27144	-75.1607	-10.1683	0.256719	-69.7507	-13.3322	0.29749	758.379	498.398	0.958403
1943	-67.8581	-14.0711	4.87939	-75.4439	-13.9698	-4.89002	-75.5339	-10.2655	-1.07647	-70.418	-13.3031	-0.519631	-65	500.398	0.258619
1944	-68.9323	-14.0711	-1.11783	-75.071	-13.9698	-3.67581	-73.832	-10.2655	2.59298	-71.362	-13.3031	-1.44897	-323.802	500.398	-1.20677
1945	-64.5798	-14.0654	9.229	-76.2261	-13.9907	-6.35112	-71.0835	-10.3555	6.3449	-72.9732	-13.3071	-3.41689	785.222	503.234	3.5397
1946	-66.7574	-14.0654	-2.34359	-75.0898	-13.9907	-3.00437	-69.1103	-10.3555	6.8939	-72.5028	-13.3071	-0.503822	-65	505.234	-1.40516
1947	-65.9623	-14.0511	3.04974	-72.5703	-14.0112	0.95815	-73.3067	-10.4249	-4.24619	-72.8656	-13.332	-1.78487	-324.271	507.777	2.69123
1948	-62.4732	-14.0511	8.69754	-66.6663	-14.0112	9.99039	-71.599	-10.4249	4.56913	-69.8159	-13.332	4.7195	784.74	507.777	1.08328
1949	-69.9707	-14.02	-12.7961	-65.667	-13.9977	3.54298	-72.5244	-10.5028	0.662671	-69.7234	-13.3042	0.962242	-65	509.777	0.740219
1950	-76.488	-14.02	-13.037	-68.1494	-13.9977	-3.11359	-74.3329	-10.5028	-1.88925	-69.4752	-13.3042	1.35517	-328.853	509.777	-1.92852
1951	-74.315	-14.0455	-1.25062	-72.0659	-13.9903	-6.85738	-75.2166	-10.5901	-1.62094	-69.0198	-13.2727	1.91036	826.496	512.665	-1.0302
1952	-73.7989	-14.0455	-2.34709	-69.1359	-13.9903	4.45935	-70.3853	-10.5901	8.85414	-69.9734	-13.2727	-0.630198	-65	514.665	1.55313
1953	-77.7362	-14.0598	-10.7768	-67.8941	-13.9871	2.98184	-69.52	-10.6598	4.90349	-70.7662	-13.2538	-0.842482	-331.483	517.254	-2.30054
1954	-72.2232	-14.0598	3.93046	-64.0299	-13.9871	8.82755	-71.131	-10.6598	0.396944	-69.9569	-13.2538	1.88165	846.845	517.254	-3.90776
1955	-71.1595	-14.0675	0.536055	-62.3904	-13.9634	5.44824	-71.8941	-10.7311	1.08413	-70.814	-13.2364	-0.942164	-65	519.254	1.3063
1956	-64.4944	-14.0675	12.5132	-62.9028	-13.9634	1.2614	-73.4123	-10.7311	-1.04746	-70.5267	-13.2364	0.823205	-332.022	519.254	1.20945
1957	-65.6862	-14.0441	-0.36019	-69.1118	-13.9358	-10.1381	-78.7369	-10.8101	-9.8935	-71.3583	-13.2314	-1.22662	851.848	522.192	-2.44952
1958	-61.093	-14.0441	10.9862	-71.1169	-13.9358	-3.44461	-76.5304	-10.8101	-0.692684	-70.9996	-13.2314	0.597134	-65	524.192	-1.77317
1959	-64.6374	-14.0076	-4.96225	-70.3587	-13.9415	0.860674	-76.3376	-10.9001	-2.0485	-68.8239	-13.2358	4.48035	-335.693	526.828	-1.19426
1960	-65.0058	-14.0076	1.3229	-73.422	-13.9415	-6.28862	-74.4828	-10.9001	1.40024	-70.1137	-13.2358	-1.16511	885.047	526.828	-0.821093
1961	-67.4005	-13.9875	-2.79815	-66.3589	-13.9564	11.663	-77.1148	-10.98	-5.65743	-69.7831	-13.2231	1.3568	-65	528.828	-1.20623
1962	-68.5847	-13.9875	-1.06647	-69.3525	-13.9564	-4.28926	-74.1179	-10.98	2.72004	-72.2944	-13.2231	-4.11752	-338.642	528.828	-2.45591
1963	-65.8012	-13.9821	6.34855	-69.4521	-13.9547	0.216219	-72.0216	-11.0569	4.0637	-72.5443	-13.2525	-1.31011	914.155	531.821	0.495152
1964	-68.6466	-13.9821	-3.85893	-67.9389	-13.9547	3.38844	-74.0491	-11.0569	-2.4884	-73.6654	-13.2525	-3.28018	-65	533.821	0.671145
1965	-68.1625	-13.977	1.72496	-62.2035	-13.9473	12.5829	-77.3901	-11.1319	-6.82421	-73.0664	-13.3046	-0.791159	-340.44	536.504	-1.05884
1966	-69.7572	-13.977	-2.19903	-63.3095	-13.9473	0.087206	-71.1937	-11.1319	8.6423	-73.3653	-13.3046	-2.11837	928.651	536.504	0.915594
1967	-67.7243	-13.9765	4.23212	-60.2032	-13.9216	8.48887	-69.4751	-11.1941	5.53206	-73.7313	-13.3459	-2.50872	-65	538.504	-0.374629
1968	-71.009	-13.9765	-5.38767	-64.4033	-13.9216	-6.28266	-70.0616	-11.1941	1.9369	-73.7709	-13.3459	-2.22081	-342.534	538.504	-0.563733
1969	-69.7744	-13.981	1.84654	-60.238	-13.9008	10.514	-71.6427	-11.2504	-0.393424	-71.4894	-13.3906	2.38589	948.691	541.548	0.448031
1970	-72.0518	-13.981	-4.40241	-60.4948	-13.9008	1.63092	-73.6621	-11.2504	-2.38278	-71.3202	-13.3906	-0.0347119	-65	543.548	1.14139
1971	-69.7643	-13.9896	3.19445	-62.6249	-13.8648	-2.07186	-73.3198	-11.3201	0.700462	-70.5912	-13.385	1.20554	-344.064	546.278	1.41967
1972	-70.4851	-13.9896	-1.29193	-67.4937	-13.8648	-7.35293	-76.8372	-11.3201	-6.78754	-69.5715	-13.385	2.28581	960.082	546.278	-0.313292
1973	-71.8317	-13.9918	-2.98344	-65.4791	-13.8575	5.41697	-74.9609	-11.401	0.460291	-71.3915	-13.3473	-2.77536	-65	548.278	2.93939
1974	-71.6151	-13.9918	-0.791724	-61.967	-13.8575	9.06161	-72.3371	-11.401	3.88564	-70.2129	-13.3473	2.09756	-346.464	548.278	1.35037
1975	-68.832	-13.9984	4.50093	-63.6699	-13.8282	-1.02456	-69.4059	-11.4623	6.84055	-71.6407	-13.3254	-2.33242	984.251	551.375	0.535135
1976	-68.1047	-13.9984	2.10261	-66.0707	-13.8282	-2.43446	-73.0456	-11.4623	-4.39926	-70.8861	-13.3254	1.09176	-65	553.375	0.0871121
1977	-68.51	-13.9908	0.184491	-65.4553	-13.8159	3.14259	-71.0713	-11.5253	4.28778	-71.1166	-13.3182	-0.349596	-350.838	556.154	-2.30117
1978	-69.6974	-13.9908	-1.56043	-66.8837	-13.8159	-0.771992	-74.8332	-11.5253	-5.73779	-72.9085	-13.3182	-3.62169	1025.59	556.154	-0.296095
1979	-65.9554	-13.9898	7.67106	-70.3314	-13.8071	-5.23007	-75.5327	-11.5941	-2.75856	-74.8274	-13.3496	-5.23957	-65	558.154	-4.30043
1980	-67.9227	-13.9898	-2.15212	-70.9687	-13.8071	-1.28486	-72.3935	-11.5941	4.14022	-73.4726	-13.3496	-0.468588	-353.266	558.154	-2.37889
1981	-71.1955	-13.9817	-5.46159	-69.8387	-13.8148	1.83414	-70.4687	-11.6518	4.5902	-71.4751	-13.3884	2.07953	1050.2	561.307	-0.473795
